id,followers,genres,name,popularity
04eoPYzcEUkOi9dyDYYUIk,172,[],Orquesta Tipica,25
3IprieiPDB9fKuhL75Shhw,1653,['folclore santiagueno'],Los Caimanes Santiagueños,21
0DQ9JcIWMGVzlQSfCVK4oN,28437,"['neo-progressive', 'progressive rock']",IQ,37
6h8PLh7ArvvIG7ZD5g32yu,14918,['puerto rican rock'],La Secta,26
3OkzP6mHHksPsxgeamVMB4,7228,"['folclore tucumano', 'folklore argentino', 'guitarra argentina', 'latin classical']",Juan Falu,28
1xHheWkVnBlDTdIzStgfsz,1713,['folclore tucumano'],Los Paz,23
6SJWkXWEisHoGm8wecsFNs,2067,['cumbia santafesina'],Pastor de los Santos,23
6c9FzXhLIBgreWOkqdPPH1,335,[],Carlos Gianni,25
4c6RPvqSQZ0OwpNEQrgjVL,1070,[],Hugo Midon,25
0adliEy50Ij86IB3rXlR1m,951,[],Angel Mahler,27
2qnTUTsuypizIuMwVM1ffR,6947,"['chamame', 'folklore argentino']",Los Hermanos Cardozo,28
27dKaYrD63Sjj3H8IlGMcV,8933,"['chamame', 'folclore santiagueno', 'folklore argentino']",La Chacarerata Santiagueña,27
6JogLFS7BAeUUE7DBgOOVb,7329,"['charango', 'folclore jujeno', 'folklore argentino', 'world chill']",Jaime Torres,30
37u2QUmBNw4I8SYy75mzfn,2663,"['chamame', 'folklore argentino']",Orlando Vera Cruz,26
3juLGrDGl9tPVXCSCdR1RO,4668,['cumbia santafesina'],Los Cartageneros,28
01FkCqvSAE5mBeTz5QQsx3,10690,['cumbia santafesina'],Omar Shané,26
4aCWTRWrh5lyIaZTVCP6ja,6084,['argentine metal'],Logos,30
6po2f29ob2NrxTHXbsSS9i,12212,"['argentine indie', 'argentine rock', 'indie platense', 'rock nacional']",Peligrosos Gorriones,29
34eYFWakij77TEwhJNTklb,3829,[],Heroicos sobrevivientes,27
4YujyddKSDZt6gpAesPnEB,9745,['chamame'],Kalama Tropical,26
5SAeZRhgmJhgq196BR1Mna,9642,"['folclore salteno', 'folklore argentino']",Dúo Salteño,31
26Omu9H1XR7cBoEYrMD9gF,5953,"['argentine rock', 'rock en espanol', 'rock nacional']",Alfredo Casero,30
05aqPZGak6jQkKZHoXkO8E,2085,[],Adrián Maggi,28
1CL1NnuyndaL52YgyPVL73,262,[],Mariano Martinez,29
3UmO1Acb6OVGSfiLnYe69n,7264,"['argentine indie', 'post-punk argentina']",Suarez,31
1wELOF6Lb5TckxS5EiiQZe,10689,"['argentine indie', 'argentine rock', 'post-punk argentina', 'rock nacional']",Don Cornelio Y La Zona,35
28DInKJA1f9LhVK1LqMaHW,11351,"['argentine indie', 'argentine rock', 'rock en espanol', 'rock nacional']",Los Visitantes,33
51NO7YnhSgC02dyIi7QaBp,135,[],Cianciarulo,33
5jKPFZDOdSKFeRN5HRQGGx,7227,['cumbia villera'],La Fuerza Joven,32
0rLocKMoxKHy5NB9lHuWPO,62,[],Chuck Jhonson and Juan Jose Burgos,38
5gsO56QyXQBJXyI1YAHtEl,0,[],Fredy Zabaley,33
1p9IEVolgFCEjlFwEGTjPG,7489,['rap underground argentino'],El Doctor,34
5FWTu1MZdB5fjKif2rZldJ,117070,"['dub', 'reggae', 'reggae cover', 'roots reggae']",Easy Star All-Stars,52
4fARNbsdisPYTZtwYzAayh,12717,"['cumbia santafesina', 'cumbia villera']",Simplemente Naguel,39
0bWJRk7RVy4BSt0S8S7fTJ,9189,['cuarteto'],Santamarina,32
4arvU6IZ9iiulbCZPiO1GB,29522,['cuarteto'],Pelusa,41
7czgdE1A5cjIIp5J4qtANj,14527,['argentine punk'],Sin Ley,37
7tqwTqZQXmwtlvj4WdsGUe,36994,['cuarteto'],Banda Express,35
0Ju8LutOzYuBpC3XtwcLZa,18307,['cuarteto'],Fernando Bladys,35
24rWeSxIXfwzrN8Ho7Hdtv,25321,[],Los Continuados,44
3NJ2rCIzLmZpmB4RF1MbHC,7,[],Sergio Oliva and Freddy Zavaley,42
5U4f1gmVVLf0uhhcg0mJA9,14747,['chamame'],Jorge Véliz y Los Santiagueños de Oro,37
6xMl3RdLTAyEsrMOIvZ1Jn,3534,[],Gastón y su Grupo Santa Fe,36
3zDNMwCfVORx1xwo6DGBlp,6352,[],Roque Narvaja (F),36
2qMYZt6h1KkH2OxwI2tOo6,15767,['argentine rock'],Ojos locos,33
4crE1FjbdIpLTdrbzCZmuS,12456,['argentine punk'],Loquero,36
5LHQ1qT7a40nru7posVNxz,1912,['musica para ninos'],Sari Cucien,41
7jrhpOLZv1IDPEUcIVYZ5Z,127,[],Sexteto Cantábile,33
1Sbn533a3TmseHmdYtGElm,8995,"['folclore santiagueno', 'folklore nuevo argentino']",Orellana Lucca,43
3e10QpiUTMOykbAe9AAkbn,20355,"['argentine punk', 'argentine rock']",Mal Momento,37
6xuqRCyuv5XGpNgC74ynim,28521,"['chamame', 'cumbia villera']",Koli Arce,36
0hjh0CtlHZMyBcu4e8y8xW,19316,['musica para ninos'],Panam y Circo,38
7KTtecVDKYpIseUdqdNDpd,23932,"['argentine rock', 'rock nacional']",Zambayonny,34
1MDbZWN49HRGDTkcIKTT54,16987,"['argentine heavy metal', 'argentine metal', 'latin metal', 'latincore']",Plan 4,33
5V3p1FHktSmZSGyfvSGdhY,24147,"['argentine rock', 'rock en espanol']",Villanos,32
3RKWrEVRl77uOIUxpy1lEC,7232,[],Diego Frenkel,32
0P2q6xyNc2hVFkG3ThjYcJ,74822,[],The Magic Numbers,45
6P7mWyfrVRNgrd5DWjgkAp,8737,['chamame'],Los Majestuosos Del Chamamé,36
2OHC8FLow0MAt62MoMRzZk,263,[],Manuel Moretti,35
09EcsyJqVbqPZRzwfs1pyc,17747,['chamame'],Jorge Veliz,31
7Ij3qRinMFtEpzRghKIHtE,15567,['cumbia villera'],Sexteto Imperial,33
7aFWI1ooewKlAlMparvoab,27481,"['argentine heavy metal', 'argentine metal', 'latin metal', 'spanish metal']",Tren Loco,33
5jVIKY4wYJj5fRqrbVWs9y,8544,['trova'],David Filio,44
19rOxCu2QBFWvgQbdcpzcr,727,['comedia'],Gato Peters,33
72l6wuv5Ic1Lm9yAMayCKx,7573,['musica para ninos'],Mariana Baggio,36
4QWL4JzrkjNABALNa7uwWs,6508,['argentine punk'],Los Mentirosos,33
1ga5jO5WHSc52U7aLHjgMu,4837,"['cuarteto', 'musica blumenauense']",Orly,32
0FtOEaKA25lR6G48iP1Jnt,22183,['cumbia villera'],Los Dragones,43
0EHTNOyiEIqOIkE5tlnV4u,8991,['argentine rock'],Nagual,35
1CPCudqABxMYzF2PFEfQme,24145,['cumbia villera'],Media Naranja,37
4CacTDAcLCUIscmGzoQE4z,2042,['folclore salteno'],Mariana Carrizo,33
3KnOrIiRxuOpbrsEu3fs4g,434,[],Ariel Ferrari,30
6VBeD0MxrxKKw7FDK8FwhB,783,[],Ramón Ayala El Mensú,30
3j5RvqYJKTwcBFebeRNrxW,8018,"['argentine hardcore', 'argentine punk', 'latincore']",Da Skate,33
4RWsSjLE6TMBwdYzHj2NiO,10424,['folklore argentino'],Sergio Galleguillo Y Los Amigos,35
4mG70wQ5qWBs9GogyP7WuM,18931,['cumbia santafesina'],La contrà,37
1Lw75bAtvyN31qYzmjgMMb,2093,[],Franco Barrionuevo,32
5YcTv2UEkzSdBgDUlCHSya,4614,['chamame'],El Suppe'r De Oro,34
0tYVv9vrlHfjeHJ3urhfuu,4153,[],Eclip'c,29
62b29phHmw4APV3xe26cco,9,[],Luis Paredes,28
0SJy1J0FgP21lbvGBMKT8H,117650,"['chilean indie', 'chilean rock', 'latin rock', 'nueva cancion', 'nueva trova chilena', 'trova']",Camila Moreno,48
7c8SVvHiXiEY6f3H7M6BcW,13232,"['folclore santiagueno', 'folklore argentino']",Facundo Saravia,35
4VV2QFCzOG5Nxisme12B0b,11471,['cumbia santafesina'],Freddy y los Solares,34
5B8x8r9gHNj8pVqc8sWQyW,3671,['cuarteto'],Heraldo Bosio,30
1vJHAIU4DSvj4XipPK3IR8,17733,"['cumbia pop', 'cumbia uruguaya', 'plena uruguaya']",Sonido Cristal,40
01wwxIe4Qgb0a4PCfzBjsf,8705,"['argentine rock', 'rock nacional']",Palo Pandolfo,32
6YbPwijYI1KH2v4aPzAORT,11369,['rock nacional'],Suéter,32
5D0gokMddmKF1D8yLcNVnP,1338,[],Jorge Herrera,33
5VqFyx1HDLsbf0bAK0K7Oa,27699,['cuarteto'],Megatrack,34
1PvGlWWeeIvW3xeTjAZxda,7286,"['folclore jujeno', 'folklore argentino', 'folklore nuevo argentino']",La Bruja Salguero,32
3ZsohZm3TsffH1MmUNrK8G,34757,['cumbia villera'],El Stylo,35
5BQDGBWMoSYmYQuABh7JP1,24532,"['argentine indie', 'latin afrobeat']",Morbo y Mambo,38
09uueXvOHlHbzABqbbYbwT,36909,['cumbia villera'],La Banda al Rojo Vivo,35
0uITrMC16Eg9bbPu0PNfzk,14366,['cumbia santafesina'],Grupo Alegria de Santa Fe,35
4ktjqLotjs95qQfTLLmc25,2293,['coverchill'],Groovy Waters,43
19fFXKAVON44FeIBScDl9j,3383,['coverchill'],George White Group,45
2TbgthCBr5sAwMWqVz8Cf1,7356,[],Los Boys,28
13t1RROs40VnX8PtMUnBqc,10739,[],Eugenia Quevedo,34
4lXlGJYomLAcfO6rVOchfz,15020,"['argentine alternative rock', 'latincore']",Cirse,29
2NGNgQjHCjOyC99mPqMiHS,1274,['israeli techno'],Audio Junkies,32
40YfcUtQrNSRJty5K9O3eI,153,[],Joaquín Levinton,36
2q6X99CH0WLrL5YFJVOhZc,8007,[],Pocho La Pantera,30
7fxj9VjDxGpHfOPEkgxm6e,47357,['cuarteto'],Ale Ceberio,39
0y2UIyqXN4KctxsMLgSMhm,12756,['cumbia villera'],Nolberto Al k la,43
3QZEbpYuO36TVmqHEbxpkZ,11311,['argentine jazz'],Escalandrum,30
3xycgFpr4XMrrogwChK3zw,4603,"['folclore santiagueno', 'folklore argentino']",Mario Álvarez Quiroga,32
6Hs8U0JO2nacXFG4kp15Co,191599,"['chicha', 'chilean rock', 'cumbia chilena', 'latin alternative', 'latin rock', 'nueva cancion']",Chico Trujillo,55
0TLoZhTnP0vyp61bIO4FgF,11691,"['chamame', 'folklore argentino']",Los Sacheros,35
06s35sbFfZJUEwFjAaZfiW,76227,"['alternative hip hop', 'trap latino']",Cookin Soul,58
2qA6QJKyk9W627mEn65hob,16326,"['folclore santiagueno', 'folklore argentino', 'nueva cancion']",Raúl Carnota,34
04P5kEdUJHjng2DzTXhy1C,5482,[],Enrique Maza y La Verdadera,33
41pJnHLzYfNFPDmJgsZkcv,599,[],Juan Rosasco en Banda,31
2N4oh0cKq5FwoO94p4DTVK,17354,['cumbia santafesina'],La Contra,48
35C2ZfgMovQotan3rNrYT3,6432,['chamame'],Monchito Merlo,31
5QlBlgZQXTj4adeTRqPywe,712,[],Los Bonys,28
2wxP22uu9RzqeHT13xmHKu,331,[],Cuti Carabajal,28
4Y2lfQWx1xZIiA8ckQjyta,2282,[],Charly García & The Prostitution,37
0l3lrsagH8oE0CAkXdyNMI,8889,[],El Turco Oliva,35
7FGAi3mSjLMsq6p8SErsTA,26842,"['argentine metal', 'argentine rock', 'latin metal', 'latincore', 'rock en espanol']",Cabezones,38
2IyVU9Yy24qYEotlhyfgUx,123,[],Santiago Segret,27
2KvUc0BGX9S8Bgsk6hGCtj,4013,"['nuevo tango', 'tango']",Amores Tangos,29
4fYTWlP4R8R5HcqMUgq7Ze,166,[],Jimmy Rip,27
0SONU0t2JRj0vEdRIUnkir,5279,['musica para ninos'],Grupo Infantil Guarderia Pon,40
0mldH6GcoYEV145HY3GHEk,9313,"['chamame', 'folklore argentino']",Los Quilla Huasi,27
18TsWSCZg6GvIcZ9XVhwJw,38506,[],Aitor,42
6yX2GzaudljEEBKfMZpOXE,25556,['cumbia santafesina'],Coty Hernández,49
5ts3iw277wUG2DUKnqktAD,3526,[],Monada,45
4R5IzlNSizG1oT8Gs4HH6k,54009,"['cumbia santafesina', 'cumbia villera']",Grupo Cali,49
6uLWD7WMJKMyP1DD1eg96R,81040,['cuarteto'],Cachumba,43
325zdFw59lq0YHEmd5rWtk,21299,['cumbia santafesina'],Ezequiel El Brujo,43
4NbPIhaePRUz9iZxc9IvWa,23870,['cuarteto'],Gary,43
63qBcGs26phTxIJUhgOWB8,899,[],Brinsley Forde,37
1zfAJtfJEpUvMiQxigYj57,38423,"['argentine indie', 'argentine rock', 'latin rock']",Banda de Turistas,37
6oN7Qm8leORaM4fV2OeLX4,489,[],Amanda Querales,32
5d8Cc6SCMo59MdgsnCiWti,19074,"['argentine punk', 'latincore']",Los Olestar,39
1qo1zFHkGHoy8pSFFQkbtw,15470,"['folclore salteno', 'folklore argentino']",Los Guaraníes,34
60El5gpHTkzTCmrNz0VG7i,39791,['cumbia villera'],Sonora Skandalo,48
5M5yM2s8dqrvy4y0AJ10Z4,72894,['cumbia pop'],Emus DJ,46
1pmmkE3BIdh9pxHecU09Oo,84781,['cuarteto'],La banda de Carlitos,40
36ZqMC7zjLgKhxKc1l9g0X,14062,['argentine telepop'],Oriana Sabatini,33
75mIeyYiajAsiAMo735gr7,19595,['cumbia villera'],Luz Mala,31
5rGUuPEIFYMVmocNdihpUe,2583,['cuarteto'],Carli Jiménez,34
7nbOE0RhCrS1GrDEaVUVee,10715,['argentine indie'],Los Besos,39
5CvtChuDVlejwaMPQb9Sx1,3300,['indie cordoba'],Candelaria Zamar,26
3SGdv7Nnxz36kYLYcSWuJf,5523,['folklore argentino'],Suna Rocha,25
6pCsEBDlqd9GDJ1SNDlM7f,5429,['latincore'],Roma,24
5IH6Xg8ILCVJIiGVIYklK2,2051,[],Robin Zander,35
3MBsvBr8B6mfjO6txfT6uL,44818,"['argentine heavy metal', 'argentine metal', 'argentine rock', 'latin metal']",Malon,39
7aY9PtsNws5AdwbdktfbaN,71505,"['bristol electronic', 'classic progressive house', 'focus trance']",Nick Warren,40
5A4rzeZ3KXx7VYvcna6awj,3407,['focus trance'],Emi Galvan,30
7qu4VHtCuPZuduWAawpnUJ,49037,[],Cumbia Ninja,34
0x3Vlve4e1tC8jVv0P1Lwm,3692,[],Vera,24
6Gsh7oJoJ5EQUuQk0EhfWL,6062,['rap underground argentino'],Malandro,47
6zuShqSKzYP7ZPGMkMFhbL,78205,['cuarteto'],Chipote,45
5WJWxdQGsrF1G1iX0ixLfb,76806,"['cuarteto', 'cumbia villera']",La Fiesta,45
79KJ0gUMjDNnDWrT9szmZM,4640,['indie folk argentino'],Nico Bereciartua,30
7qCEjoCmUjJ0F8ACB0WUX5,1871,[],Nadia Larcher,24
07tM2yaTe93690UyzJhl6R,1073,[],Los Guasunchos,23
6zggLJMdE8uWp7NOlxfofj,2236,['chamame'],Seferino Torres,22
0jzKzkLDfttLCCTxYxx1dt,67,[],Ruly Mc,25
0gxy0foaJsRc1tfpByJWCK,40415,['argentine alternative rock'],De La Gran Piñata,39
4FeN9FV6xecISybbcacns8,18545,"['chamame', 'cumbia villera']",Granizo Rojo,36
2803Kpv7qVYIAyKWfl2RNc,12122,['folklore argentino'],Los del Portezuelo,39
7Ky9MAWbIE0z5VtPSNiMvd,18619,"['folclore salteno', 'folklore argentino']",Guitarreros,38
7e3BSeFzlCGyAdbsUbgUaD,272543,['cuarteto'],Damián Córdoba,56
6I0h9J8iQTeXkAir3RAj9k,12917,"['argentine indie', 'manso indie']",Pasado Verde,36
17SdOua747pMkSrZFYlr2L,18136,['argentine punk'],Expulsados,35
5VS13SSoZXRProMtUjY5dr,1827,[],DJ Luc14no Antileo,41
4SUMXCB0KFnvwYDYRWqELH,106,[],Gustavo Borner,39
0k2x5gTohSgbssM7qLYgvW,2,[],Damian,29
0HhAQGZNZAvnu9RZQOTetx,4768,['cuarteto'],Diego Olmos,29
4jwnlVc9Lj5vMkL32978d1,26824,"['argentine alternative rock', 'argentine indie']",1915,43
3SdvCDQe1arGttSS9yMQTl,525,[],Walter Salinas,43
53PMMY1sInP2hfK6TzIijL,33868,['cuarteto'],Chebere,42
1Dts5QEWhfTgrZvDBEdNUH,1342,"['latintronica', 'nuevo folklore argentino']",Pol Nada,21
3FJ8aFXFVkUsBUaNvuDoxL,448,[],Keke,24
7MrLqMHA15mFhb5OcOpF2U,811,[],Giberto Gil,34
6D36JCiONtO40ykvT5RBec,3917,['melodic techno'],Goom Gum,33
6EVS0N3W1mfGgL79S6z1Se,106,[],Canal Pop,13
2UAm0mLuSUDHI72SAtGWGn,287,[],Misael Cruz Y Su Sonora,17
625kGlmcaDymYRSEawXlI9,16584,[],Pitty Murua,41
1cj1ov4uZ0Htsx9PWDpNvi,14990,"['argentine alternative rock', 'argentine indie']",El Zar,44
137pHEZ9U76r4ouXTa6Bjc,14823,['cumbia santafesina'],Chanchi y Los Autenticos,41
2tt7weNE75ITTS9gLyAmt4,44207,[],DJ Liendro,44
09QoQi6E7GP5AePICzRcZe,35360,['cumbia pop'],Chule Von Wernich,44
4nwFiHgPXUpo0KgR1rZSAD,18862,"['argentine alternative rock', 'argentine indie']",Barbi Recanati,38
5rnUlLid4WEcDmAz6McM33,14129,['pop argentino'],Mechi Pieretti,46
7vnM4YuUSEpsH03GI0FCRk,6175,['cumbia santafesina'],Kaniche,36
2o1snsYTmpfZY9cxaniBRf,1201,[],Dani Guardia,36
77pCqwW8HaKBjkTHe395eo,53427,['trap argentino'],Fili Wey,39
006l1hJ5kOd1E1ohnUdwPH,0,[],Sara,0
0bYQe0JDIjxkSHQoXlfngl,193728,"['argentine hip hop', 'rap underground espanol']",Acru,59
3XBw8ImFEo86mEB2dYh0vS,46708,"['argentine indie', 'pop argentino']",Zoe Gotusso,55
4uM6IUL3hMaxnhAKCZCKQJ,29597,['argentine telepop'],Vale Acevedo,38
7xsXCvnZg6qxRNceJZoPZI,44888,['cumbia pop'],FPR,36
2MD9vaOHTMDi3rqNALct0x,9481,[],Alex Suarez Dj,35
3wsEppaZbJOYZEtwMfNI0o,10761,['argentine alternative rock'],Todo Aparenta Normal,32
2EIDNRLlK40vvt5EyhiwFE,12722,[],Los Bonys,31
28yoH8rKvl5EsCmQ99Dg0D,18,[],Emma Sosa,4
2Z6n70iWXzJeREdDdqZSMt,54,[],Gabriel Ardanaz,1
4aBGMqMmTIdsk9b4JNsf5i,22,[],Gustavo Lorenzatti,1
4pK3JniO3v2pmD9S3ZMypk,300,['argentine hardcore'],Dedicación,2
5ryOLqQpI0SuL2qVV3CqDC,84,[],Amp,21
6rHp8rxWBRsdgLlsUJwXrO,1,[],Ulises Lescano,1
7h06CDFxNiyOvQn3rMVCnI,132,[],Francesca Genco,12
7hlTruMAIQy2OEN5kznia5,101,[],El Exilio Universal,1
7n0DQFWxlcRBMF5TbW80MF,407,['italian tech house'],Josh Kalker,18
0CtKVMmjJOoRZugpK3PrPY,8191,[],DualCoc,13
0Z2KXlCsvZnlGNVfJ6NcGX,62,[],Valeria del Mar,1
59OheJsvimLlXWvuL9j7Df,18409,"['folclore jujeno', 'folklore argentino', 'folklore nuevo argentino']",Bruno Arias,38
4p0y36j62bcbAG6Hl0DjUe,10706,[],Juan José Piedrabuena,37
6lmoqMxughzdlxvQTsUXjF,29278,"['latin alternative', 'ska', 'ska revival']",Ska Cubano,41
7AjywQeqqKt7wY9nzr1mlT,640,[],Martin Ontivero,27
22MIR3ehDJgCFIEdTKpYkd,5589,['latin american heavy psych'],IAH,19
2KKgW6x86NOhIJnMlxFD1u,1875,['tribal house'],Cevin Fisher,31
6HknNgSM0qwhMbumje0g5o,1446,[],MBP,36
7Dr3JC4ow5MkSsBP6xZDhT,1100,[],Geni Colegui,31
2oWYJFQ324bj4y4Km5eNeX,6838,"['colombian hip hop', 'rap underground colombiano']",ha$lopablito,32
0BFrMzagEAYimCHYY1mtW7,7324,['indie siciliano'],Olivia Sellerio,32
1DzNNSFkfQnrf5xjlYqmOg,11593,['malaysian hip hop'],Viral,13
2zcBVNM3XegapZeceUvvfp,613,[],Cartucho Y Su Sonido Básico,10
0zXWxr8tmPRBky78yMV2An,1546,['sleep'],Feng Shui,32
6kPvFQoD8mzPv5IkOV8PUi,1529,[],DJ Roma Oficial,60
5CA5IqbsFr4hpNLdjgO0BU,42659,['cumbia pop'],DJ Tao,59
78hj89uHju6FOMogGZY0mw,11,[],La Charo,0
7DJhztnU1zsQRHTVsLpV96,30,[],Volárbol,0
7I9T0HKDEqMIqPTO5SR55l,16,[],Mariano Cambiaso,0
7KT0538ITFJX3oPkjr9jIs,15,[],Herschell Crustofsky,0
7feOE2OYxOdgQyN5UAd1QI,20,[],Facundo Fiodorov,0
7iVviaG15P0Om4yTPa0ezx,74,[],Wingderecho,0
7kwQXkgKZjakj3VDKEk5YQ,18,[],Fulvno,0
7m8IWLEocJCAMqlLQ9OlvT,38,[],Desumano,0
7o15OoueySsl2o0vwwphfm,14,[],Josecito Moreyra y su Conjunto,0
7rYPNj5AQHbomYWz5B4YXp,0,[],QUENAS Y SIKUS: DANIEL CHOQUE,0
7tZB6xCtHXod7NZRgjjKFO,42,[],Adrian Ramirez,0
7xvyjS0CsVkNenjRwZtHbh,7,[],Alan Pintos,0
2slldFqM3xk2rRV9xfyyj3,121,[],Solcia,1
4WvHcdBLRajC9Rw3spCO1h,475,[],Gin Tronic,4
7LdDXuP0yRwP5rm1ZEFRqg,182,['australian house'],A Friend of Marcus,8
7rWcrRwOAe1A0g2FOX3gxY,17,[],Sebastian Montesano,1
12A0mGhez83dVuepoJYDHt,89,[],Leopo,1
3CmoM2jR7HSrkGzKatyqb8,92,['pianissimo'],Kagetoki,34
3NSjPJ2H4hs9CYSp4tKPcW,75,[],Chichobeats,43
7FjRRpGQTg7jRI1lTVbeuj,1821,[],Chill Out Sex Band,24
2ftgrv1RUbg93sZm5YUldQ,4310,"['house argentino', 'nu disco']",Toomy Disco,24
0QIxudHuVjcWwPZwHXC4l8,537,['blues band'],Tony Coleman,17
7zngfTBrO9SMM9Q0QoJHA2,192,[],Nasty Killah,30
7dlkBH23ERFXxuNoMHq94Y,188452,[],Q' Lokura,65
56AVI4NhnbrQzi6vYIW5YX,8,[],E.G. Natanael,2
5eiPTTH6yTKzbd9tC7fumi,83,[],Martín Maurette,3
6iDX8Ndl9bXGmFX7vNhVQ4,87,[],Cody Allen,19
0boAWt9PkkU4DojOF6QaK6,129,[],Igna Luna,3
1mivtCDYqBtmPfMaXktmut,385,[],Jörg Baumann,21
2UNtRNUFt9fs68S7NaQnsa,317,[],Lumpenaje,2
3TrVimpdhNTCOVbgwb2uOl,109,[],Sakayastá,2
4cwi6a5fpBFFg5RcNPULuK,605,[],Patrick Thomas,14
5J0EbiAtpSbBynEwqZtt9O,35,[],Prosperito,15
62guC0k5yqBL7DTBDPn4Mr,99,[],Ebano,12
67UDRVzVZRVLKUfDOMBXOb,130,[],El Suspenso,4
086fNMCxN3NnDMaxqwRANh,14,[],Accinelli-Rojas Dúo,2
3CMQZr6HAONIDRIld2U0r3,12,[],Achinelli,2
2mNhlD3ZA2KJaDvOrY6UJb,57,[],Lucas Boschiero,1
3qz8UTCav4EYVZC4denrh0,14,[],Agrupación tanguera las muñecas,1
1iR1IiMNQsjBqye0uBABO9,37,[],Franklin SF,1
2GwQ1VFiN4ddEE9L5ZDXRf,2,[],Lau Peluso,1
43QCUB1q846Sz3aT5Gm8no,38,[],Tomas Gomez Costa,1
5pY8jcgLwbkHL7TziqQUGe,24,[],Lucas López,1
19o3oOaOd6t5Ov1Of45j34,27,[],Patto,0
1qjs5Y4V3QJApE4tpH9LkH,42,[],Pol Bonomo,0
2HIW4sLjHTbMO2CLhmRZbo,10,[],Bribones,0
2ldrELERcEn8KZBA7HkJbb,0,[],Abel Cornejo,0
2md81v6GdLU2p72ZOKlEPv,17,[],SM,1
3DsnLLKUSCvrBRgfSfF8QY,22,[],Antiheroes,0
3MzNr4VsRPzbSV0dExfenc,14,[],Féde Pose,0
40nCO8GoXA1WJWD2thspeD,23,[],Santuli,0
4W5egKpOLlwUhXEbaPsj6N,0,[],Facundo Ascani,0
4ZEVb2wwuhri1z7Zl5hyIz,9,[],Joaquín Moyano,0
6CtpVOgX1yjpPdOf0Fo32T,30,[],Sin Etiquetas,0
6IQQxJFjr1HQia8A535xkF,67,[],Charles Parkinson,0
6Nm0ElmyQnZj1MNXgzt8GI,18,[],Kooper,0
7AGw8IDTuYRChaPeG490re,0,[],Palo Gomez,0
6C5PK0HLK5QDhvsMyiQ3VI,9,[],Lautaro Mackinze,0
6Mwtc1At0D2ojYPrziszBl,6,[],Lemon Said,0
6XdpRglmi5upFlunoy1oEe,30,[],Bondi a Parys,0
6a2zoGTbWfRQzTEyXv45Wd,1,[],Skill P,0
6a8O64KZjHQzDO3SKOyTWA,10,[],RENA,0
6jcmJBKrp2LEtZrbyqhsu0,35,[],SINNOTT,0
706AyBlIVEMsp7IVSaodvV,15,[],Mártir,0
78lryKK02Enj0e7Vnknfvu,23,[],Pleno Vacio,0
7D2EDe2gerV0kw9WLZj8di,3,[],Roggero Alex,0
7E0BhhZzhYu6BvD5lBmhy7,0,[],Malüm,0
7LHibfIqM3G2oGhmGYI3yL,5,[],El Bruno Ivan,0
7gVP2bf6caY29n6bgihcub,23,[],Algas,0
7imYbd2iVHAp9YLuevkS7j,21,[],Posmo House,0
30TkIkpe2FVfdrbrnO0jU1,13,[],El Tanque,0
3WmeXDPrHvrHyYandt1iOU,26,[],Young Yuze,0
3ZT6bNrQoUSruDK0J0olS4,21,[],Doble K,0
3cjd0lBn0MJEgTGBOx0LgC,2,[],Bohebrio,0
3jEfiO7fYskgArNf2o8fXf,28,[],"Kelo, Maquh",0
3nCEYyKSsgTkmacYqjcIfz,18,[],Shurica,0
3uHPhrt02FY0GW9cwca7Gu,6,[],Ezequiel Gallardo,0
4CmNYzG7OiwA5OBwlPckWM,60,[],Catenaccio,0
4xetHN8w5cYSyaKRtzgj9g,23,[],Rosse,0
5GI9eZJJLVTOggsPmHcBIg,36,[],Silvina Escalante,0
5a0R3xZXqk6q85MQ05eJFj,26,[],NataLi Maestri,0
5icPKeUWS29ybDvgtVTHSI,15,[],Julian Marcipar,0
5zECfLoEBE05TiD4YNkVmF,18,[],Maane,0
66lCilra9gC6IZ4bB4uzMy,22,[],Dos Razones,0
6DGQLJmwDv72MY43FNIEkG,0,[],Mario Ruiz,0
6PJoRm0lTn3Uy8XlwlLlOj,0,[],Rodrigo de Brix,0
6Pmnw3jaOSm21fP2VfZdgh,33,[],Vicko,0
6RMSTBJRe0mjJNFr6F8VIb,40,[],Lionel Fortunato,0
6Rdk6kwR4wm5HOPOFQNDHA,2,[],Gonza Balma,0
3vvlyGkOogvepVLR9c6Giq,0,[],Tucu,0
40j063xKtSU8OEbukEozKa,0,[],Pao Santi Kremer,0
4164dneKIXFW0XB5NOAUxP,18,[],Loopcio Brandi Exp.,0
4DL34r7WkCCrOxP4YSXaIR,11,[],Coss,0
4GMOFLLTy1ddDWYcypHUif,12,[],Marcico,0
4HowiU0blCxmWxEGkP1Orw,18,[],Corderos Perdidos,0
4IQrGTX8TDZ7QDIk5zA4Jc,0,[],Fede gt,0
4JUkNNvlAFpp9y24xG4hnB,17,[],Lamar Y Los Estoicos Andantes,0
4OoTeR03HFId3V42PNcEnx,6,[],El Taller Rock,0
4PXC08CGgIgmZ1RxwYVqMk,23,[],Rompenubes,0
4QosyTRFREBkSaf8DUNNXY,19,[],Yavett,1
4Td8ZIJdq0qte1xHXwtEgs,6,[],Nico Andrada,0
4awjGjlTX6C0RsIs4A0ULz,39,[],Sigel,0
4ethT9uUdSECQonlu25uo1,32,[],La Mutante,0
4kcmpS05gJSRCSArAh8myV,40,[],Maxi Ochoa,0
